"filename", "language", "Batch", "Python", "Properties", "Markdown", "XML", "PowerShell", "comment", "blank", "total"
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\libglvnd.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\no_config_context.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\stereo_tree.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\swap_control.py", "Python", 0, 23, 0, 0, 0, 0, 1, 7, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\swap_control_tear.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\texture_from_pixmap.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\visual_info.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\EXT\visual_rating.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\INTEL\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\INTEL\swap_event.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\agp_offset.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\copy_sub_buffer.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\pixmap_colormap.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\query_renderer.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\release_buffers.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\set_3dfx_mode.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\MESA\swap_control.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\copy_buffer.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\copy_image.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\delay_before_swap.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\float_buffer.py", "Python", 0, 73, 0, 0, 0, 0, 1, 17, 91
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\multigpu_context.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\multisample_coverage.py", "Python", 0, 39, 0, 0, 0, 0, 1, 9, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\present_video.py", "Python", 0, 31, 0, 0, 0, 0, 1, 8, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\robustness_video_memory_purge.py", "Python", 0, 37, 0, 0, 0, 0, 1, 10, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\swap_group.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\video_capture.py", "Python", 0, 23, 0, 0, 0, 0, 1, 7, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\video_out.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\NV\video_output.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\OML\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\OML\swap_method.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\OML\sync_control.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIS\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIS\blended_overlay.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIS\multisample.py", "Python", 0, 41, 0, 0, 0, 0, 1, 9, 51
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIS\shared_multisample.py", "Python", 0, 77, 0, 0, 0, 0, 1, 15, 93
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\dmbuffer.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\fbconfig.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\hyperpipe.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\pbuffer.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\swap_barrier.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\swap_group.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\video_resize.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\video_source.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGIX\visual_select_group.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGI\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGI\cushion.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGI\make_current_read.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGI\swap_control.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SGI\video_sync.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SUN\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\SUN\get_transparent_index.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\GLX_1_0.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\GLX_1_1.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\GLX_1_2.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\GLX_1_3.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\GLX_1_4.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\VERSION\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GLX\__init__.py", "Python", 0, 6, 0, 0, 0, 0, 1, 1, 8
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 1, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\blend_minmax_factor.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\conservative_depth.py", "Python", 0, 29, 0, 0, 0, 0, 1, 9, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\debug_output.py", "Python", 0, 72, 0, 0, 0, 0, 4, 12, 88
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\depth_clamp_separate.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\draw_buffers_blend.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\framebuffer_multisample_advanced.py", "Python", 0, 35, 0, 0, 0, 0, 1, 10, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\framebuffer_sample_positions.py", "Python", 0, 34, 0, 0, 0, 0, 1, 9, 44
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\gcn_shader.py", "Python", 0, 23, 0, 0, 0, 0, 1, 7, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\gpu_shader_half_float.py", "Python", 0, 33, 0, 0, 0, 0, 1, 13, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\gpu_shader_int16.py", "Python", 0, 29, 0, 0, 0, 0, 1, 13, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\gpu_shader_int64.py", "Python", 0, 85, 0, 0, 0, 0, 19, 14, 118
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\interleaved_elements.py", "Python", 0, 46, 0, 0, 0, 0, 1, 9, 56
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\multi_draw_indirect.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\name_gen_delete.py", "Python", 0, 40, 0, 0, 0, 0, 2, 10, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\occlusion_query_event.py", "Python", 0, 31, 0, 0, 0, 0, 1, 8, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\performance_monitor.py", "Python", 0, 64, 0, 0, 0, 0, 1, 6, 71
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\pinned_memory.py", "Python", 0, 26, 0, 0, 0, 0, 1, 8, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\query_buffer_object.py", "Python", 0, 38, 0, 0, 0, 0, 1, 9, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\sample_positions.py", "Python", 0, 28, 0, 0, 0, 0, 1, 6, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\seamless_cubemap_per_texture.py", "Python", 0, 37, 0, 0, 0, 0, 1, 9, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_atomic_counter_ops.py", "Python", 0, 29, 0, 0, 0, 0, 1, 8, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_ballot.py", "Python", 0, 23, 0, 0, 0, 0, 1, 8, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_explicit_vertex_parameter.py", "Python", 0, 25, 0, 0, 0, 0, 1, 8, 34
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_gpu_shader_half_float_fetch.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_image_load_store_lod.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_stencil_export.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\shader_trinary_minmax.py", "Python", 0, 25, 0, 0, 0, 0, 1, 7, 33
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\sparse_texture.py", "Python", 0, 33, 0, 0, 0, 0, 1, 8, 42
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\stencil_operation_extended.py", "Python", 0, 31, 0, 0, 0, 0, 1, 8, 40
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\texture_gather_bias_lod.py", "Python", 0, 21, 0, 0, 0, 0, 1, 7, 29
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\texture_texture4.py", "Python", 0, 27, 0, 0, 0, 0, 1, 9, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\transform_feedback3_lines_triangles.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\transform_feedback4.py", "Python", 0, 40, 0, 0, 0, 0, 1, 8, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\vertex_shader_layer.py", "Python", 0, 35, 0, 0, 0, 0, 1, 8, 44
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\vertex_shader_tessellator.py", "Python", 0, 67, 0, 0, 0, 0, 1, 17, 85
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\AMD\vertex_shader_viewport_index.py", "Python", 0, 29, 0, 0, 0, 0, 1, 8, 38
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ANGLE\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\aux_depth_stencil.py", "Python", 0, 36, 0, 0, 0, 0, 1, 10, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\client_storage.py", "Python", 0, 93, 0, 0, 0, 0, 1, 13, 107
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\element_array.py", "Python", 0, 45, 0, 0, 0, 0, 6, 9, 60
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\fence.py", "Python", 0, 67, 0, 0, 0, 0, 2, 10, 79
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\float_pixels.py", "Python", 0, 57, 0, 0, 0, 0, 1, 12, 70
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\flush_buffer_range.py", "Python", 0, 35, 0, 0, 0, 0, 1, 10, 46
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\object_purgeable.py", "Python", 0, 67, 0, 0, 0, 0, 1, 11, 79
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\rgb_422.py", "Python", 0, 50, 0, 0, 0, 0, 1, 13, 64
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\row_bytes.py", "Python", 0, 43, 0, 0, 0, 0, 1, 11, 55
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\specular_vector.py", "Python", 0, 40, 0, 0, 0, 0, 1, 12, 53
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\texture_range.py", "Python", 0, 36, 0, 0, 0, 0, 2, 7, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\transform_hint.py", "Python", 0, 33, 0, 0, 0, 0, 1, 9, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\vertex_array_object.py", "Python", 0, 41, 0, 0, 0, 0, 2, 9, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\vertex_array_range.py", "Python", 0, 135, 0, 0, 0, 0, 1, 18, 154
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\vertex_program_evaluators.py", "Python", 0, 44, 0, 0, 0, 0, 5, 9, 58
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\APPLE\ycbcr_422.py", "Python", 0, 51, 0, 0, 0, 0, 1, 10, 62
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\ES2_compatibility.py", "Python", 0, 41, 0, 0, 0, 0, 4, 7, 52
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\ES3_1_compatibility.py", "Python", 0, 41, 0, 0, 0, 0, 1, 17, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\ES3_2_compatibility.py", "Python", 0, 30, 0, 0, 0, 0, 1, 10, 41
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\ES3_compatibility.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 1, 0, 1
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\arrays_of_arrays.py", "Python", 0, 73, 0, 0, 0, 0, 1, 41, 115
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\base_instance.py", "Python", 0, 40, 0, 0, 0, 0, 3, 7, 50
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\bindless_texture.py", "Python", 0, 63, 0, 0, 0, 0, 3, 10, 76
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\blend_func_extended.py", "Python", 0, 30, 0, 0, 0, 0, 1, 8, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\buffer_storage.py", "Python", 0, 38, 0, 0, 0, 0, 2, 8, 48
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\cl_event.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\clear_buffer_object.py", "Python", 0, 35, 0, 0, 0, 0, 3, 7, 45
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\clear_texture.py", "Python", 0, 48, 0, 0, 0, 0, 3, 8, 59
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\clip_control.py", "Python", 0, 67, 0, 0, 0, 0, 1, 21, 89
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\color_buffer_float.py", "Python", 0, 41, 0, 0, 0, 0, 1, 14, 56
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\compatibility.py", "Python", 0, 17, 0, 0, 0, 0, 1, 5, 23
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\compressed_texture_pixel_storage.py", "Python", 0, 38, 0, 0, 0, 0, 1, 8, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\compute_shader.py", "Python", 0, 51, 0, 0, 0, 0, 1, 9, 61
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\compute_variable_group_size.py", "Python", 0, 30, 0, 0, 0, 0, 1, 8, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\conditional_render_inverted.py", "Python", 0, 20, 0, 0, 0, 0, 1, 7, 28
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\conservative_depth.py", "Python", 0, 29, 0, 0, 0, 0, 1, 9, 39
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\copy_buffer.py", "Python", 0, 22, 0, 0, 0, 0, 1, 7, 30
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\copy_image.py", "Python", 0, 32, 0, 0, 0, 0, 1, 11, 44
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\cull_distance.py", "Python", 0, 22, 0, 0, 0, 0, 1, 8, 31
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\debug_output.py", "Python", 0, 95, 0, 0, 0, 0, 4, 17, 116
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\depth_buffer_float.py", "Python", 0, 32, 0, 0, 0, 0, 1, 10, 43
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\depth_clamp.py", "Python", 0, 44, 0, 0, 0, 0, 1, 9, 54
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\depth_texture.py", "Python", 0, 28, 0, 0, 0, 0, 1, 8, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\derivative_control.py", "Python", 0, 41, 0, 0, 0, 0, 1, 15, 57
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\direct_state_access.py", "Python", 0, 81, 0, 0, 0, 0, 12, 8, 101
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\draw_buffers.py", "Python", 0, 34, 0, 0, 0, 0, 7, 8, 49
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\draw_buffers_blend.py", "Python", 0, 26, 0, 0, 0, 0, 1, 8, 35
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\draw_elements_base_vertex.py", "Python", 0, 79, 0, 0, 0, 0, 7, 15, 101
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\draw_indirect.py", "Python", 0, 29, 0, 0, 0, 0, 1, 7, 37
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\draw_instanced.py", "Python", 0, 36, 0, 0, 0, 0, 2, 9, 47
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\enhanced_layouts.py", "Python", 0, 85, 0, 0, 0, 0, 1, 37, 123
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\explicit_attrib_location.py", "Python", 0, 24, 0, 0, 0, 0, 1, 7, 32
"x:\Programming\Python\Capsian-Engine\venv\Windows\Lib\site-packages\OpenGL\GL\ARB\explicit_uniform_location.py", "Python", 0, 23, 0, 0, 0, 0, 1, 7, 31
